2.912202523330204329e+01
2.903930765833168337e+01
2.895353163026502585e+01
2.912270013034965643e+01
2.905349157694094941e+01
2.922743453946236514e+01
2.900816173714760282e+01
2.924968599434540195e+01
2.926223290914095188e+01
2.925592888475129882e+01
2.900097653357735794e+01
2.930797399084099908e+01
2.918395666985861325e+01
2.953111173629437403e+01
2.902738551173901271e+01
2.913268737688873600e+01
2.918274741337877387e+01
2.929807459515757273e+01
2.909145439569491742e+01
2.947166881650343484e+01
2.918321109657222578e+01
2.927129485620972105e+01
2.900164276614466985e+01
2.905532499079659914e+01
2.896579161296495997e+01
2.926216065130991950e+01
2.944823837501142449e+01
2.934794905095601791e+01
2.909737537426948251e+01
2.939502533435058496e+01
2.918455158454540310e+01
2.888400363992293762e+01
2.915205249266815457e+01
2.921385620639796343e+01
2.894933950202098671e+01
2.887222729948037170e+01
2.917840242394352757e+01
2.924529281837359562e+01
2.942121054403247982e+01
2.915296753619091064e+01
2.916410385371508340e+01
2.942238866362487570e+01
2.938446854374500106e+01
2.921123048436881930e+01
2.912418560418628743e+01
2.945200298432119723e+01
2.917621285854447777e+01
2.943069730831289732e+01
2.895197153058466810e+01
2.914111214849009812e+01
2.917431536856954466e+01
